has_affiliate,has_sponsorships,has_merchandise,sponsorship_frequency,affiliate_frequency,merch_frequency,channel_id,category_cc
False,False,False,0.0,0.0,0.0,UC79Q4jkTLbdSbzBPBPO4ySQ,Gaming
True,False,False,0.0,0.52,0.0,UCgRLAmjU1y-Z2gzOEijkLMA,Science & Technology
False,False,True,0.0,0.0,1.0,UCONOxsM9jr7-0lqbpgnOOGA,Music
False,False,False,0.0,0.0,0.0,UC3SI8EF15iy3BNCRm8OfE9w,Entertainment
False,False,False,0.0,0.0,0.0,UC22m-6rBDfefT2F-RuHvEIw,Howto & Style
False,False,False,0.0,0.0,0.0,UCu0xqt7g2nkdwg8l96VVqiA,Music
False,False,False,0.0,0.0,0.0,UCBu8GHpHy9vX8ixdTb38kIQ,Entertainment
True,False,False,0.0,0.06,0.0,UCVQa3eDp9rFpKw3LZ3AsMCg,Comedy
False,False,False,0.0,0.0,0.0,UCwts02SLajVTyiJe8xuJfTA,Sports
False,False,False,0.0,0.0,0.0,UCi8PYovluicFUUD_YxJIcMA,Sports
False,False,False,0.0,0.0,0.0,UCfV30f4JDx4hSpbcgikvB6g,Autos & Vehicles
False,True,False,0.22,0.0,0.0,UC-uPNldCnPeasW6iUSD2ODQ,Comedy
True,False,False,0.0,0.92,0.0,UCAIiXY14xY_TbWCBNG5mdGw,Gaming
False,False,False,0.0,0.0,0.0,UCvm2ZuOU5ovXXxHsZrkxN1Q,Gaming
True,False,False,0.0,0.02,0.0,UCXHz5brnR9qwqvQvF3VJdgQ,Entertainment
True,False,False,0.0,0.04,0.0,UCajFsJ74oE4zt3sPkOP_81g,Sports
False,False,True,0.0,0.0,0.12,UCTnNpcUfw60HGyGvy1L04jg,Entertainment
True,True,False,0.04,0.02,0.0,UCeYP27qLtfUMY1b1Cyy3WdQ,Education
False,False,False,0.0,0.0,0.0,UCt42rXiddaMx0QSVHNnEkFQ,Comedy
False,True,False,0.02,0.0,0.0,UCNKFF5l7J-SXNaDw2MnbxJg,Howto & Style
False,False,False,0.0,0.0,0.0,UCogBqICOpcsgZ8ZZ2C7f47w,Entertainment
True,False,False,0.0,0.08,0.0,UCs7nPQIEba0T3tGOWWsZpJQ,Education
False,True,True,0.06,0.0,0.02,UCh9IfI45mmk59eDvSWtuuhQ,Comedy
False,True,False,0.02,0.0,0.0,UCPvh8euSCaiVTJgD5OhHZCA,People & Blogs
False,False,False,0.0,0.0,0.0,UCb23xsrNokj8V6tv1g3nxeA,Entertainment
False,False,False,0.0,0.0,0.0,UCp7zE2eb7ExS-STLM4UYH6w,Sports
False,True,True,0.02,0.0,0.02,UCQH1GyXcsjZEhUvgRs1smSA,Film and Animation
False,False,False,0.0,0.0,0.0,UCOjOc4saDXV5o2X9KnxjQBg,People & Blogs
False,False,False,0.0,0.0,0.0,UCBP0RPjVRrOC8Ob4q4IHAXQ,Entertainment
False,False,False,0.0,0.0,0.0,UCO0RBMR9ILNLhy_mbWbF4dg,Music
False,False,False,0.0,0.0,0.0,UC2imRvD8-2lCBnWM95JrOGQ,Entertainment
False,False,False,0.0,0.0,0.0,UCvT3R_ZzDkAB2NYDWWJVitw,Entertainment
True,False,False,0.0,0.28,0.0,UCEgMTfFzUv4OWCqg8uvGwZQ,Howto & Style
True,False,False,0.0,0.24,0.0,UCp7wjwYf7Y0NcD7zzHctS6Q,Sports
False,True,False,0.04,0.0,0.0,UCBCsROAyJT8naGaB92bfkrg,Gaming
False,False,False,0.0,0.0,0.0,UCa1NmqkJuNj0U4zvAqPcboQ,Music
False,False,False,0.0,0.0,0.0,UCnavGPxEijftXneFxk28srA,Pets & Animals
False,False,False,0.0,0.0,0.0,UCEgmxTQ3TLiym5VbYTg1ObQ,Howto & Style
True,False,False,0.0,0.46,0.0,UCL4eZD6yS_xdjtigu6iOodA,Howto & Style
False,False,False,0.0,0.0,0.0,UCya2uierY3mRpGtc4kfzRzw,Gaming
False,False,False,0.0,0.0,0.0,UCL8w_A8p8P1HWI3k6PR5Z6w,Education
False,True,False,0.06,0.0,0.0,UCEmluBS7xbSP4AmEY5dLuGQ,Film and Animation
False,False,False,0.0,0.0,0.0,UCvsjxhla4vTNcn1SEb-kUGw,Music
False,False,False,0.0,0.0,0.0,UCFalkWFnUQN4sMCoMWCJ-tw,Sports
False,True,False,0.12,0.0,0.0,UCNUx8bzoHniTZ3hp-UfA4OQ,Gaming
True,False,False,0.0,0.16,0.0,UCTU-AvSQopinNy7frk8GtJA,Film and Animation
True,False,False,0.0,0.02,0.0,UCFjT46AEPE6kOTjbJoktSDg,People & Blogs
False,False,True,0.0,0.0,0.1,UCsdSVUYgClqB4zGU_yfQSAw,Music
False,False,False,0.0,0.0,0.0,UCENxcN5LVmnjzdE4VNro3pQ,Music
False,False,False,0.0,0.0,0.0,UCeu8OCG60OlfwZnQwaK3Lcg,Gaming
False,False,False,0.0,0.0,0.0,UCtoUQvukM3Vqqjk3pORmH5w,Music
False,True,True,0.04,0.0,0.9,UCcYJor5cL_8-Ugsc8UHXTvA,Gaming
True,False,False,0.0,0.02,0.0,UCkNgKCu9062P0CPyVoBI5sQ,Education
False,False,False,0.0,0.0,0.0,UChcB3_gYZR2ps0vHiHOpNrQ,People & Blogs
False,False,False,0.0,0.0,0.0,UCv0Fm-Ge7D_zmN9Gw9x2cMA,Education
False,False,False,0.0,0.0,0.0,UCKsP5Kc8W184S_uhxoCMGHA,Gaming
False,False,True,0.0,0.0,1.0,UCNBwxPqzdZeLGv8SPoosjNg,Gaming
False,False,False,0.0,0.0,0.0,UCANLY3t2zkzhOu9aGOocuhQ,Entertainment
False,False,False,0.0,0.0,0.0,UCj-Mjn68ap6Hgj6sxp2rpRA,Entertainment
True,True,True,0.38,0.66,0.04,UCYz8sm_l1cqIVST9iTv2vsA,Howto & Style
False,True,False,0.02,0.0,0.0,UCKHdclVAOVJjGa7CyZB4jJA,Education
True,True,True,0.24,0.02,0.52,UC4QHOhv8SKT-cXudqrYKo9w,Howto & Style
False,False,False,0.0,0.0,0.0,UCWQwSAoEdB_fSHf-Qh8S8Og,Education
False,False,False,0.0,0.0,0.0,UCAKQbVo3Iwcp7kCqUNsd7MA,Howto & Style
False,False,False,0.0,0.0,0.0,UCL9uvXqF4g5rrw7g3pbrj7g,Gaming
True,False,True,0.0,0.02,0.76,UCbv2OBLeYiYe7B6WgPDnLow,Entertainment
True,False,False,0.0,0.02,0.0,UCDQaXV09PR6uaJ8msxKy1Vw,Music
False,False,False,0.0,0.0,0.0,UCdjmstiNw5YfTNJahCp2Hsg,Entertainment
False,False,True,0.0,0.0,1.0,UC7vw9BHKDZhpke_mnJD4UqQ,Education
False,False,True,0.0,0.0,0.48,UCQOxO8D-9HuzGSzH-kVuwLA,Music
False,False,False,0.0,0.0,0.0,UC3cti8sed5U7aYiVrBVfNPw,Entertainment
False,False,False,0.0,0.0,0.0,UC4y6EVuQTf_9HWRaI4-kWag,Howto & Style
False,False,False,0.0,0.0,0.0,UCk1CPBF4XFr4paPCxVjgzNA,Comedy
True,True,False,0.02,0.14,0.0,UCAjZc195VsN4bOWXmFoFN4A,Howto & Style
True,False,False,0.0,0.04,0.0,UCAda9qV-EwIUiD01hFNzCJw,Entertainment
False,False,False,0.0,0.0,0.0,UCjo1uN-aM3rmBV46xj7l2KA,News & Politics
False,False,False,0.0,0.0,0.0,UCR2KkMLNDrA8ONwGcBa7XlA,Entertainment
False,False,False,0.0,0.0,0.0,UC55tP-RnBu2I31VtVCJW8EQ,Music
False,False,False,0.0,0.0,0.0,UCMLBYiXepDRnbV9jxRXEUjg,Science & Technology
False,True,False,0.02,0.0,0.0,UC82hr_TycIBi_BvEnWVoGIw,Gaming
False,False,False,0.0,0.0,0.0,UCJ_Ekw8ZAUfzCC7IivIXmAg,Comedy
False,True,False,0.02,0.0,0.0,UCnMwDiRW7J1qFExufopgThw,Music
False,False,False,0.0,0.0,0.0,UCNl9LUgT_E1hxd4JMinnwkw,Music
False,True,False,0.08,0.0,0.0,UCnH8al10BzxCg-N-69Syqjg,Comedy
False,True,False,0.02,0.0,0.0,UCDlVzsH6SpQGW-dN6HjXUog,Gaming
False,False,False,0.0,0.0,0.0,UCMssVoZVgjD4pyeG6Ic-_Nw,Sports
False,False,False,0.0,0.0,0.0,UCSFE_AWdxJk_qMjsfVW-NxA,People & Blogs
False,False,False,0.0,0.0,0.0,UCu0OdQ8wtuuelfmIRsg4BNA,People & Blogs
False,True,True,0.02,0.0,0.14,UCpqCsO-fb2_OzVxm7J9MslA,Entertainment
False,False,False,0.0,0.0,0.0,UCz1GPotHecuLngiLuY739QQ,Film and Animation
True,False,False,0.0,0.02,0.0,UCVt79HZQCjhGn-6bCc5zUfQ,Travel & Events
True,False,False,0.0,0.08,0.0,UCvFF88sjW_iSBbNO2JhKv-Q,Gaming
False,False,False,0.0,0.0,0.0,UCPH8S_O5IcioZ4OhMvPCmTg,Entertainment
False,False,False,0.0,0.0,0.0,UCBG23A6QEgi8lzxbWDrNquQ,Music
True,False,False,0.0,0.2916666666666667,0.0,UCSFdI3UxAI-sn_DvGMw8n_Q,Music
True,False,False,0.0,0.68,0.0,UCGr3nR_XH9r6E5b09ZJAT9w,Sports
False,False,False,0.0,0.0,0.0,UCW8kB3xEZ8Yw_2iU_DJEEZw,Music
False,False,False,0.0,0.0,0.0,UCtHbhFPwbdu5Em2XfNV5ZKg,Music
False,True,False,0.02,0.0,0.0,UClRhBEk6jWCU1Fyj_sjQ8kw,Gaming
False,False,False,0.0,0.0,0.0,UCs6yrO_Eq9tLMunQL6bd4Rg,Gaming
True,False,False,0.0,0.18,0.0,UCDry1kL676b9DZ6aOCo3g-Q,People & Blogs
False,False,False,0.0,0.0,0.0,UC88tpJSBOsbjg-zEPSrP_Xw,Howto & Style
False,False,True,0.0,0.0,0.02,UC46wBu8iFAaNh1N4YZ3SCXw,Gaming
False,False,False,0.0,0.0,0.0,UC9WatCjNsGDJbDhe96SRmTQ,Science & Technology
False,False,False,0.0,0.0,0.0,UCkOghjozrCcxwcCcK98QSDA,Gaming
True,False,False,0.0,0.4,0.0,UCWZg5qnC9Tuon_eueWjysGw,Entertainment
True,False,True,0.0,0.94,0.94,UChZXvoEEyeO8bnx48s6prWw,People & Blogs
False,False,False,0.0,0.0,0.0,UCMQGrUqWMUXAylFyrYu91iA,Entertainment
False,False,False,0.0,0.0,0.0,UCc6mO3IHc-IrkABASwbQpeQ,Film and Animation
True,False,True,0.0,0.34,0.54,UC6REX05YGmRdpGm8vfe5txw,Howto & Style
False,False,False,0.0,0.0,0.0,UCq7EY7H2XF6TV7Z5mLv-aNg,Howto & Style
True,False,False,0.0,0.08,0.0,UCGoiclUrJhOA14waY85_D5w,Howto & Style
False,False,True,0.0,0.0,0.04,UC_52i6mlrzOZs_NEuSepzAg,Comedy
False,False,False,0.0,0.0,0.0,UCfB9yx0y0dUwQ0lpjH8R4gA,Howto & Style
True,True,False,0.02,0.02,0.0,UCSjF378bQhLKO-ISsrHE7ng,Howto & Style
False,False,False,0.0,0.0,0.0,UCvW9uSNy6Lytcnib1CdXrow,Comedy
False,False,False,0.0,0.0,0.0,UCe4_5JSbTlb40vzGx-aeVSA,Entertainment
False,False,False,0.0,0.0,0.0,UCyGVGJRheNR9uZGUiGsNs0w,Pets & Animals
False,False,False,0.0,0.0,0.0,UCSg0zBd27vyYqaBPEru0ipw,Gaming
True,True,True,0.16,0.24,0.42,UCSP7E88uFuHASIJLDjAhyKg,Film and Animation
False,False,True,0.0,0.0,0.94,UCtnY5vJ-2SaEIeE1zhA_xxA,Pets & Animals
False,False,True,0.0,0.0,0.98,UCbb5TgzYFaLw0_QYxMvxDdg,Gaming
False,False,False,0.0,0.0,0.0,UCApVgpSBW-oKTHNBz4w9Lrg,Music
False,False,True,0.0,0.0,0.8,UCW5bPOVKOxDBNlIQBacw6Ow,Music
False,False,False,0.0,0.0,0.0,UC4VKrT9_15ndk-a4DeI6mYg,People & Blogs
True,True,False,0.3,0.76,0.0,UC2SUoo36iHgVLEK7EEVPIFQ,Education
False,False,False,0.0,0.0,0.0,UC5ZxcsTa7pXwvLSmyXBX1bw,Entertainment
False,False,False,0.0,0.0,0.0,UCsqllX2V52AR9cLRF1w6B6A,Gaming
True,True,True,0.08,0.02,0.04,UCaI4Tib6te88f_P9r8w5Tmw,Howto & Style
False,False,False,0.0,0.0,0.0,UCYG35b1Y8D2FLadgw_zy6BQ,Comedy
False,False,True,0.0,0.0,0.02,UCl9roQQwv4o4OuBj3FhQdDQ,News & Politics
False,False,False,0.0,0.0,0.0,UCxPdH3tv8zuGDBBKCEwruGQ,Gaming
True,False,True,0.0,0.08,0.1,UCAgoEUwn-LQy0fTyUxMngag,Music
False,False,False,0.0,0.0,0.0,UCeAbidyYSJNgWA8MsAwhnIQ,Howto & Style
False,False,False,0.0,0.0,0.0,UCwQjXDfumjqAXnkqi2AtsNQ,News & Politics
False,False,False,0.0,0.0,0.0,UCdszIW_qjCnEsoD13TEoMmA,Education
False,False,False,0.0,0.0,0.0,UCVwbUjoiTUXxeVjsxW9Kwng,Entertainment
False,False,False,0.0,0.0,0.0,UCruVT1tJ3S8r3tHSp6P4nCA,Music
False,False,False,0.0,0.0,0.0,UCvbRv7guDemGXy12jyk4ZzA,Pets & Animals
False,False,False,0.0,0.0,0.0,UCoWsJwtoDzBfFI-egTXG6Dg,Entertainment
False,False,False,0.0,0.0,0.0,UCL_XuR9jOkgivUmZGaXPEeA,Music
True,False,False,0.0,1.0,0.0,UCcnyjTK4IheQN2ycsE7NZTQ,Howto & Style
False,False,False,0.0,0.0,0.0,UC5xt5K5bzAKrZ8RBigUyLvA,Entertainment
True,False,False,0.0,0.04,0.0,UCkxf3y2_39JQuu2Zupxo8ZA,Music
False,False,False,0.0,0.0,0.0,UCuwcZ63YW1SOTQUwXXkVXdg,People & Blogs
True,True,False,0.02,0.02,0.0,UCTvgnaLSfM5nqrabqrRJXMg,Film and Animation
False,False,False,0.0,0.0,0.0,UCUD5eQC2p1h1ZQBXuEe5t5w,Entertainment
True,False,True,0.0,0.48,0.04,UCtZ1Pm42gx7yCSqR9w77Kew,Science & Technology
False,True,False,0.06,0.0,0.0,UCPUSerdS4CEkmyC-GWdG_Ug,People & Blogs
False,False,False,0.0,0.0,0.0,UCqdgeIot-FbCtOpTfGSEftA,Film and Animation
False,False,False,0.0,0.0,0.0,UC_8yo4mNMJkB7noKGLd7jUA,Howto & Style
False,False,False,0.0,0.0,0.0,UCMsEZ4DiNPPHx-Fkc_ECuBg,Howto & Style
False,True,False,0.02,0.0,0.0,UC03yWcN2vS2VFwRH6hQpi3g,Music
False,False,False,0.0,0.0,0.0,UCN7wb2rnmJ8dwzUKUAVJ0Gg,Entertainment
True,False,False,0.0,1.0,0.0,UCs79RRvV3hpgZO6_wZWTt4w,Music
True,False,False,0.0,0.32,0.0,UCZelGnfKLXic4gDP63dIRxw,Sports
True,False,False,0.0,0.22,0.0,UCa6P1Y-M5qq7OME3t98Iarw,Science & Technology
False,False,False,0.0,0.0,0.0,UC-0BMIN-fcsFA1DwkCXS8xw,Entertainment
False,False,False,0.0,0.0,0.0,UCAe59EK-MWy0l8CVbD8AMpQ,Gaming
False,False,True,0.0,0.0,0.04,UC1lgJkpCx_0SMzsvrTCdxPw,Sports
False,False,False,0.0,0.0,0.0,UC6-WIn5oMHtho_Ir0Z5GQwQ,Music
False,False,False,0.0,0.0,0.0,UCOMAPpuJofjy5r7KkU2Owvg,Music
False,False,False,0.0,0.0,0.0,UC7krypwuMvlkuVVB3YXZM-A,Entertainment
False,False,False,0.0,0.0,0.0,UCOn2dX5vvY9OAVJMx2ti2RQ,Music
True,True,False,0.12,0.02,0.0,UCBeOoFq84k9d5xRRjOpQ6xQ,Howto & Style
False,False,False,0.0,0.0,0.0,UCbv5TQkcKvj3ggQzchaMtCQ,Howto & Style
True,False,False,0.0,0.34,0.0,UCsFctXdFnbeoKpLefdEloEQ,Autos & Vehicles
False,False,False,0.0,0.0,0.0,UCjEcvrNcjpD6K1smphNo4MQ,Entertainment
False,False,True,0.0,0.0,0.32,UCakAg8hC_RFJm4RI3DlD7SA,Comedy
True,False,False,0.0,0.94,0.0,UCuedf_fJVrOppky5gl3U6QQ,Travel & Events
False,False,False,0.0,0.0,0.0,UCYXOk7wCeGZSlYj-a8hChGg,Gaming
False,False,False,0.0,0.0,0.0,UCyQgDLKEfMCY-5BmVGVpLfg,Music
False,False,False,0.0,0.0,0.0,UCZpXHuwV-iGLQ2H8WvkFfrw,Music
False,False,False,0.0,0.0,0.0,UCdlxWNzGGPKzQLMXkkyZkUQ,People & Blogs
False,False,False,0.0,0.0,0.0,UC_7AncadtMPvFqRAuKW-RJA,Gaming
False,False,False,0.0,0.0,0.0,UCP8uyQx2oHRQYieaHdFiXEg,Howto & Style
False,False,False,0.0,0.0,0.0,UCan48A3vtMqg1gvYmHl-iVA,Film and Animation
False,False,False,0.0,0.0,0.0,UC3q-ByZ2eoOikcEiajMYXXA,News & Politics
True,False,False,0.0,0.02,0.0,UC6wBro4B4pf9xnBh9Xi2zcQ,Film and Animation
False,False,False,0.0,0.0,0.0,UC949o8thQEP15p9_VK69Vbw,Entertainment
True,False,False,0.0,0.26,0.0,UC8R8FRt1KcPiR-rtAflXmeg,Music
False,False,False,0.0,0.0,0.0,UC9mFio7rXEgtRQAhoIeGAew,Music
False,False,False,0.0,0.0,0.0,UC9wyqbxQkTNtY5BFRcAx8DQ,Comedy
False,True,True,0.02,0.0,0.02,UCNSwcDEUfIEzYdAPscXo6ZA,Gaming
False,False,False,0.0,0.0,0.0,UCuLK411Ti9NYAsmdGPPB-MQ,Entertainment
False,True,False,0.02,0.0,0.0,UCvWac0INpcOY4bAHHVpK6GQ,People & Blogs
False,False,True,0.0,0.0,0.92,UC-7Ia7O3pRYHcTen22uxmSQ,Music
True,True,False,0.04,0.46,0.0,UCdbFNTUZygLhENdsJmfLG6Q,Science & Technology
False,False,True,0.0,0.0,0.78,UC6LYaCnVf9l-kIuVg2pPTHg,Gaming
False,False,False,0.0,0.0,0.0,UC59RRYiruWIW1i-qNDKEmsg,Gaming
False,False,False,0.0,0.0,0.0,UCfs-kfUcE4W16_hR3XZwq-g,Entertainment
False,False,False,0.0,0.0,0.0,UCbsVNxLVgkSRCYs49xa8W0w,People & Blogs
True,False,True,0.0,0.84,0.06,UCM9IxdhUn4Sm8ITdod8Tm2Q,Education
True,False,False,0.0,0.9,0.0,UClmWQqtCRuI0yLcyp8nXN-w,Music
False,False,True,0.0,0.0,0.02,UCDwLb8FClxNiMa7w6dCO7PQ,People & Blogs
False,False,False,0.0,0.0,0.0,UC89T-BR3lxaq89mqx6qPGfA,Music
False,False,False,0.0,0.0,0.0,UCFiHjGyrJux8Rt4e6mUPU-w,Gaming
False,False,False,0.0,0.0,0.0,UCzHcC_PfVKid0BITeTkZMjQ,Music
True,False,False,0.0,0.34,0.0,UCBoAMxg-lINmBBZ3fuI64sg,Entertainment
False,False,False,0.0,0.0,0.0,UC7k17txDPS3Tp_SDQy3CN8A,Sports
False,True,False,0.02,0.0,0.0,UCpzxtwBLa0BoJ2aKua5CIXg,Entertainment
False,False,False,0.0,0.0,0.0,UCJ6o36XL0CpYb6U5dNBiXHQ,Entertainment
True,False,False,0.0,0.2,0.0,UClsFdM0HzTdF1JYoraQ0aUw,Science & Technology
True,True,True,0.12,0.56,0.06,UC9BsnFa_uTutpiXPoY4CeXA,Comedy
False,False,False,0.0,0.0,0.0,UCkXJuPngl1t1A_rBtDpx_og,Music
False,False,False,0.0,0.0,0.0,UCnlCYKBjBdGgOgRBFfFJ_QQ,Gaming
False,False,False,0.0,0.0,0.0,UCPRa6xDmWl8pqOMmZeddYYQ,Comedy
True,True,False,0.06,0.06,0.0,UCkSyzbaJkUr4EW9K1_iRazQ,People & Blogs
False,False,False,0.0,0.0,0.0,UCZqR0AqATqQISUxsFoqqvOw,Gaming
False,False,False,0.0,0.0,0.0,UCiTGKA9W0G0TL8Hm7Uf_u9A,Education
True,False,False,0.0,0.04,0.0,UCJqd2696Z0f6CSaI6gl7S1Q,People & Blogs
False,True,False,0.02,0.0,0.0,UCeZLO2VgbZHeDcongKzzfOw,Gaming
False,False,False,0.0,0.0,0.0,UCiBdAio9E7lxm36-PNwOp5w,Film and Animation
False,False,False,0.0,0.0,0.0,UCXkdFns2qGob7MeO8_wA7-w,Comedy
False,False,False,0.0,0.0,0.0,UCs4B6lNEj2z0MWwU7O6oWgw,People & Blogs
False,False,True,0.0,0.0,0.2,UCWowYF1u3H7n4oHiE-qii9Q,Music
True,True,False,0.18,0.92,0.0,UC7qPftDWPw9XuExpSgfkmJQ,Entertainment
False,False,False,0.0,0.0,0.0,UCW4MQYT4fh6yZbmUPhLFvqg,News & Politics
True,False,False,0.0,0.04,0.0,UCmYTgpKxd-QOJCPDrmaXuqQ,Music
False,True,False,0.02,0.0,0.0,UCn-rCF2RhBWIDxD28ECiI7A,Gaming
False,True,True,0.04,0.0,0.2,UCWdr6ogz1W5g0kcgsuFFIdg,People & Blogs
False,False,False,0.0,0.0,0.0,UCmldDuvJkTJBM6lMqbWvCtw,Entertainment
True,True,False,0.04,0.02,0.0,UCix7wE05YbRdOVUPNHy0KTg,Howto & Style
False,False,False,0.0,0.0,0.0,UCUoj77TIUy9DhLNe5EVmF-A,Music
False,False,True,0.0,0.0,0.96,UCTrecbx23AAYdmFHDkci0aQ,Comedy
False,False,True,0.0,0.0,0.175,UCPOW9rO7SqJBfikRKEvbI3Q,Music
False,True,True,0.1,0.0,0.96,UC3VD-9m72i3Oyl19cm-GgPQ,Gaming
False,False,False,0.0,0.0,0.0,UCmzsYSXn3zdCsLS063oCt8w,Film and Animation
False,False,False,0.0,0.0,0.0,UCUeE7Tm5TVgy0q9hxfBRi1Q,Education
False,False,False,0.0,0.0,0.0,UC8JWtgTPpWP2ceCbLVmKEFQ,Entertainment
False,True,False,0.04,0.0,0.0,UCDe9QL4Bbigddi5adw4ezjw,Entertainment
False,False,False,0.0,0.0,0.0,UCadq-72Tzk182ps7LwaIngg,Music
False,False,False,0.0,0.0,0.0,UCFq5vPnNRNNNysLrktz4aSw,Education
True,True,False,0.0476190476190476,0.0476190476190476,0.0,UCvHgbOSzwauDOh-WzGC7jJQ,Comedy
True,False,True,0.0,0.12,0.2,UCVbnHeuwMt5uBDOZHgm83ig,Entertainment
False,True,False,0.04,0.0,0.0,UC4hEmgRuAhR5QCls7jaymnQ,Music
True,True,False,0.12,0.14,0.0,UCSuCGtC11rnbrrKJwGKFCjQ,Howto & Style
False,False,False,0.0,0.0,0.0,UCxVoBlRQHWr-GKiAH0zMSCg,Sports
False,False,True,0.0,0.0,0.02,UC8vdJ1E_df35lvErZmxfjGQ,Gaming
False,False,True,0.0,0.0,0.66,UCErjRQAX9ZV_AxuLmh8kfPg,Music
False,False,False,0.0,0.0,0.0,UCU8v1Rn64Q1n7Cg2jelHpog,Music
False,False,False,0.0,0.0,0.0,UCQeGcLxVWqfmPvNYioK-4ZQ,Gaming
True,False,False,0.0,0.06,0.0,UCNBiLBQrKrnvwcVRD5fS8aA,Education
True,True,False,0.4,0.06,0.0,UCzZCiVjRPPDCpP5l7HIGRtA,Music
True,True,True,0.02,0.34,0.02,UCCVKEfCwVZO60HhdhcN56HA,Howto & Style
False,False,False,0.0,0.0,0.0,UC5C-Asy_myoWCkLEtZR72SA,Music
False,False,False,0.0,0.0,0.0,UCPHl3a0Uw8zyAX0xZm2J-8Q,Entertainment
False,False,True,0.0,0.0,0.68,UCC7ElkFVK3m03gEMfaq6Ung,Music
True,False,False,0.0,0.1,0.0,UCjSMVjDK_z2WZfleOf0Lr9A,Music
False,True,False,0.08,0.0,0.0,UC_RpglAWgl88DYZsmECPlwg,Comedy
False,False,False,0.0,0.0,0.0,UCy5RQheDEnG03wM-MObqU7Q,Film and Animation
False,False,True,0.0,0.0,0.08,UCZ5XnGb-3t7jCkXdawN2tkA,People & Blogs
False,False,False,0.0,0.0,0.0,UCauh8nv64Nbgc7n83bCeJYw,Sports
False,False,False,0.0,0.0,0.0,UCXjOPiUis9mk5SndgPn1qzA,Film and Animation
False,False,False,0.0,0.0,0.0,UCF-usPD55jS0Dg1Af--SDmQ,Howto & Style
False,True,False,0.04,0.0,0.0,UCKvBVmfy_kINZWEkP-fUSyA,Howto & Style
False,False,False,0.0,0.0,0.0,UCSpycUnuU0IVF7gGIhGojhg,Sports
False,False,True,0.0,0.0,0.782608695652174,UCK_tb0EekxnIx3ycnu7NhnA,People & Blogs
False,False,False,0.0,0.0,0.0,UCJf0LWix4EBK9LGE8LLfFSg,Comedy
False,False,False,0.0,0.0,0.0,UCjfBoQlkLovXMCvWzkhfanQ,Music
False,False,True,0.0,0.0,0.12,UCwlV5-wNmOMihX1Kc7EsWrA,Music
False,False,False,0.0,0.0,0.0,UCJEgJHJdoU0bHjXPFkUvCMQ,Music
False,False,False,0.0,0.0,0.0,UCLXzqg_ahPgFCU0JFGnsiqA,Gaming
False,False,False,0.0,0.0,0.0,UCLWM7NnrT1jeFqwCFPwOAcg,Film and Animation
True,False,False,0.0,0.02,0.0,UCtxCXlMfxeZjhAzFUVWD1bg,People & Blogs
False,False,False,0.0,0.0,0.0,UCk2SqzpY5c-eGScFMuqAitA,Education
True,False,False,0.0,0.22,0.0,UCIuzVTzlua6NMMzDzmYCsZQ,Science & Technology
False,False,False,0.0,0.0,0.0,UChvh-KVCCjX3esOUgNzEMUw,Education
True,False,False,0.0,0.02,0.0,UCSmxWfvW7XE7lX7YeJ5LBZw,Pets & Animals
True,False,True,0.0,0.04,0.02,UCWcN8eDqBqoKloEjttyNM6A,Howto & Style
True,True,True,0.12,0.14,0.94,UCvlj0IzjSnNoduQF0l3VGng,Comedy
True,False,True,0.0,0.02,0.38,UCvEMIM3p5tbBjc8-6rLoB4Q,Comedy
False,False,False,0.0,0.0,0.0,UCVDPmj45l94H_bsum7mfnGw,People & Blogs
False,False,False,0.0,0.0,0.0,UCYwyl0lfL0UzP-1LMtcoH-w,Nonprofits & Activism
False,False,False,0.0,0.0,0.0,UCx_YKrwA19ybzHTQzn97avw,People & Blogs
False,False,False,0.0,0.0,0.0,UCf0Hbmf57PvJHFplz9TOB3g,People & Blogs
True,False,False,0.0,1.0,0.0,UCu8f_M0_FBDnoOBMj1jUIuA,Entertainment
False,False,True,0.0,0.0,0.06,UCiSKnkKCKAQVxMUWpZQobuQ,Music
False,False,False,0.0,0.0,0.0,UCV4tUT6UPpvc31z8fBB5MVw,Gaming
True,False,False,0.0,0.02,0.0,UCQQaRUBrtQE4h_54X0Bluww,People & Blogs
False,False,False,0.0,0.0,0.0,UCQiRXttkUWiWMBIdvLyPNbw,Entertainment
False,False,False,0.0,0.0,0.0,UCNZwJLqTcDQNiBtwE5UQ63Q,Entertainment
True,False,False,0.0,0.16,0.0,UCU3bXpOvu7imTFlOhMT8-hw,Music
True,False,True,0.0,0.06,0.9,UCU32e_18BT3uNoVt9qRQVwA,Entertainment
False,False,False,0.0,0.0,0.0,UCl84kGoQs63rdGwvNmK7hQw,Music
False,True,True,0.04,0.0,0.02,UC40oNxpTGipCFSdiaweZWMA,Entertainment
False,False,False,0.0,0.0,0.0,UC0FvFYSfpqCiU8ndrSRvxOw,Entertainment
False,False,True,0.0,0.0,0.84,UC1h9zWGze0p9WcNRZF60niA,Education
False,False,False,0.0,0.0,0.0,UCBh30NFGt4uXbzNMnqfYU0Q,Music
False,False,False,0.0,0.0,0.0,UCBdAS4cK2mXfI8FonkLP1xw,Education
False,False,False,0.0,0.0,0.0,UCI1-gJK6BMeVgRS49QJWqXg,Music
True,False,False,0.0,0.04,0.0,UCi7l9chXMljpUft67vw78qw,Music
